scenario,log,iteration,planner,n_tracks_cheap,shared_cheap,collision_cheap,min_clearance_cheap,log_deviation_mean_cheap,log_deviation_final_cheap,ok_cheap,n_tracks_full,shared_full,collision_full,min_clearance_full,log_deviation_mean_full,log_deviation_final_full,ok_full,n_tracks_cheap_nofp,shared_cheap_nofp,collision_cheap_nofp,min_clearance_cheap_nofp,log_deviation_mean_cheap_nofp,log_deviation_final_cheap_nofp,ok_cheap_nofp,n_tracks_full_nofp,shared_full_nofp,collision_full_nofp,min_clearance_full_nofp,log_deviation_mean_full_nofp,log_deviation_final_full_nofp,ok_full_nofp,n_tracks_full_s1,shared_full_s1,collision_full_s1,min_clearance_full_s1,log_deviation_mean_full_s1,log_deviation_final_full_s1,ok_full_s1,n_tracks_cheap_iou50,shared_cheap_iou50,collision_cheap_iou50,min_clearance_cheap_iou50,log_deviation_mean_cheap_iou50,log_deviation_final_cheap_iou50,ok_cheap_iou50,n_tracks_full_iou50,shared_full_iou50,collision_full_iou50,min_clearance_full_iou50,log_deviation_mean_full_iou50,log_deviation_final_full_iou50,ok_full_iou50,sig_reference,n_tracks_reference,collision_reference,min_clearance_reference,log_deviation_mean_reference,log_deviation_final_reference,ok_reference,sig_identity_equals_reference
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,136,idm,126,,0.0,1.0105955689447057,1.9885636329545715,7.031399841382199,1,128,,0.0,1.0105955689447057,1.9885636329545715,7.031399841382199,1,125,,0.0,1.0105955689447057,1.9885636329545715,7.031399841382199,1,128,full,0.0,1.0105955689447057,1.9885636329545715,7.031399841382199,1,124,,0.0,1.0105955689447057,1.9885636329545715,7.031399841382199,1,124,,0.0,1.0105955689447057,1.9885636329545715,7.031399841382199,1,127,,0.0,1.0105955689447057,1.9885636329545715,7.031399841382199,1,ab62787060774d972b013368220f7c7443803103,152,0.0,1.0105955689447057,1.9885636329545715,7.031399841382199,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,149,idm,135,,0.0,1.0058393120908797,3.106452374849444,9.065370618193986,1,140,,0.0,1.0058393120908797,3.106452374849444,9.065370618193986,1,135,,0.0,1.0058393120908797,3.106452374849444,9.065370618193986,1,137,,0.0,1.0058393120908797,3.106452374849444,9.065370618193986,1,135,,0.0,1.0058393120908797,3.106452374849444,9.065370618193986,1,133,,0.0,1.0058393120908797,3.106452374849444,9.065370618193986,1,138,,0.0,1.0058393120908797,3.106452374849444,9.065370618193986,1,5deb93e763dd005fce46bab9a4c60a3c2be6b21b,163,0.0,1.0058393120908797,3.106452374849444,9.065370618193986,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,163,idm,152,,0.0,1.0203112691749405,4.399751838529537,10.527634759671493,1,158,,0.0,1.0203112691749405,4.399751838529537,10.527634759671493,1,151,,0.0,1.0203112691749405,4.399751838529537,10.527634759671493,1,154,,0.0,1.0203112691749405,4.399751838529537,10.527634759671493,1,151,,0.0,1.0203112691749405,4.399751838529537,10.527634759671493,1,150,,0.0,1.0203112691749405,4.399751838529537,10.527634759671493,1,157,,0.0,1.0203112691749405,4.399751838529537,10.527634759671493,1,7788e77bfc7641c7471e0485f7c011039b91e1be,178,0.0,1.0203112691749405,4.399751838529537,10.527634759671493,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,176,idm,158,,0.0,1.0715295370050901,4.334464424132749,10.66070434180361,1,165,,0.0,1.0715295370050901,4.334464424132749,10.66070434180361,1,157,,0.0,1.0715295370050901,4.334464424132749,10.66070434180361,1,162,,0.0,1.0715295370050901,4.334464424132749,10.66070434180361,1,160,,0.0,1.0715295370050901,4.334464424132749,10.66070434180361,1,156,,0.0,1.0715295370050901,4.334464424132749,10.66070434180361,1,165,,0.0,1.0715295370050901,4.334464424132749,10.66070434180361,1,b577cf309fcd9d34059cc95dfd4ccd0dca918bee,190,0.0,1.0715295370050901,4.334464424132749,10.66070434180361,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,189,idm,177,,0.0,1.089773516934763,3.8668804153718517,10.439980026034018,1,182,,0.0,1.089773516934763,3.8668804153718517,10.439980026034018,1,174,,0.0,1.089773516934763,3.8668804153718517,10.439980026034018,1,176,,0.0,1.089773516934763,3.8668804153718517,10.439980026034018,1,178,,0.0,1.089773516934763,3.8668804153718517,10.439980026034018,1,175,,0.0,1.089773516934763,3.8668804153718517,10.439980026034018,1,181,,0.0,1.089773516934763,3.8668804153718517,10.439980026034018,1,b47981758b07bb3a34fa7b84ded04df42f3bf975,202,0.0,1.089773516934763,3.8668804153718517,10.439980026034018,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,202,idm,195,,0.0,1.136066414092264,3.6050299234927268,10.26819599465007,1,193,,0.0,1.136066414092264,3.6050299234927268,10.26819599465007,1,191,,0.0,1.136066414092264,3.6050299234927268,10.26819599465007,1,193,,0.0,1.136066414092264,3.6050299234927268,10.26819599465007,1,193,,0.0,1.136066414092264,3.6050299234927268,10.26819599465007,1,193,,0.0,1.136066414092264,3.6050299234927268,10.26819599465007,1,193,,0.0,1.136066414092264,3.6050299234927268,10.26819599465007,1,2254dcd1e42a70c03ad41e1aea2f00ae5dd4c1eb,213,0.0,1.136066414092264,3.6050299234927268,10.26819599465007,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,216,idm,210,,0.0,1.0800971590614674,3.6015416021681066,10.398438021879773,1,209,,0.0,1.0800971590614674,3.6015416021681066,10.398438021879773,1,208,,0.0,1.0800971590614674,3.6015416021681066,10.398438021879773,1,208,,0.0,1.0800971590614674,3.6015416021681066,10.398438021879773,1,207,,0.0,1.0800971590614674,3.6015416021681066,10.398438021879773,1,209,,0.0,1.0800971590614674,3.6015416021681066,10.398438021879773,1,209,,0.0,1.0800971590614674,3.6015416021681066,10.398438021879773,1,98aab356a54fc87c407f7081373b20c4aa3c9eb2,222,0.0,1.0800971590614674,3.6015416021681066,10.398438021879773,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,229,idm,221,,0.0,1.0440467551743937,3.789177787952127,10.502149853086298,1,224,,0.0,1.0440467551743937,3.789177787952127,10.502149853086298,1,220,,0.0,1.0440467551743937,3.789177787952127,10.502149853086298,1,222,,0.0,1.0440467551743937,3.789177787952127,10.502149853086298,1,221,,0.0,1.0440467551743937,3.789177787952127,10.502149853086298,1,221,,0.0,1.0440467551743937,3.789177787952127,10.502149853086298,1,223,,0.0,1.0440467551743937,3.789177787952127,10.502149853086298,1,ea62074d0894df66ccff89577241fb5a57e0442f,237,0.0,1.0440467551743937,3.789177787952127,10.502149853086298,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,242,idm,255,,0.0,1.0719024781814401,3.7929662241790663,10.607925370269854,1,256,,0.0,1.0719024781814401,3.7929662241790663,10.607925370269854,1,255,cheap,0.0,1.0719024781814401,3.7929662241790663,10.607925370269854,1,256,full,0.0,1.0719024781814401,3.7929662241790663,10.607925370269854,1,254,,0.0,1.0719024781814401,3.7929662241790663,10.607925370269854,1,254,,0.0,1.0719024781814401,3.7929662241790663,10.607925370269854,1,255,,0.0,1.0719024781814401,3.7929662241790663,10.607925370269854,1,eade236866a867b9d52b29e65733a3ed4d23c5b8,274,0.0,1.0719024781814401,3.7929662241790663,10.607925370269854,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,255,idm,276,,0.0,1.090525687527732,1.6035001267550248,2.9743904300568222,1,278,,0.0,1.090525687527732,1.6035001267550248,2.9743904300568222,1,276,cheap,0.0,1.090525687527732,1.6035001267550248,2.9743904300568222,1,278,full,0.0,1.090525687527732,1.6035001267550248,2.9743904300568222,1,278,,0.0,1.090525687527732,1.6035001267550248,2.9743904300568222,1,276,,0.0,1.090525687527732,1.6035001267550248,2.9743904300568222,1,278,full,0.0,1.090525687527732,1.6035001267550248,2.9743904300568222,1,faab02c955d31dd928e2f1461627ade45b014686,295,0.0,1.090525687527732,1.6035001267550248,2.9743904300568222,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,269,idm,282,,0.0,1.2041728226324884,1.679114112459283,1.322206611470768,1,285,,0.0,1.2041728226324884,1.679114112459283,1.322206611470768,1,282,,0.0,1.2041728226324884,1.679114112459283,1.322206611470768,1,285,full,0.0,1.2041728226324884,1.679114112459283,1.322206611470768,1,284,,0.0,1.2041728226324884,1.679114112459283,1.322206611470768,1,282,,0.0,1.2041728226324884,1.679114112459283,1.322206611470768,1,284,full_s1,0.0,1.2041728226324884,1.679114112459283,1.322206611470768,1,a7fb4eaeae08b4e52edf46b7da3ca3c2651aafb9,298,0.0,1.2041728226324884,1.679114112459283,1.322206611470768,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,282,idm,287,,0.0,3.9958681967825993,1.6863925029628701,0.5886010122671828,1,286,,0.0,3.9958681967825993,1.6863925029628701,0.5886010122671828,1,286,full,0.0,3.9958681967825993,1.6863925029628701,0.5886010122671828,1,286,full,0.0,3.9958681967825993,1.6863925029628701,0.5886010122671828,1,286,full,0.0,3.9958681967825993,1.6863925029628701,0.5886010122671828,1,287,cheap,0.0,3.9958681967825993,1.6863925029628701,0.5886010122671828,1,286,full,0.0,3.9958681967825993,1.6863925029628701,0.5886010122671828,1,6e9acbce2209b98ced016fbd9bdd5123c0497773,300,0.0,3.9958681967825993,1.6863925029628701,0.5886010122671828,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,295,idm,306,,0.0,5.7721837441735255,1.7399515560435128,1.7060277550793401,1,308,,0.0,5.7721837441735255,1.7399515560435128,1.7060277550793401,1,306,cheap,0.0,5.7721837441735255,1.7399515560435128,1.7060277550793401,1,308,,0.0,5.7721837441735255,1.7399515560435128,1.7060277550793401,1,306,cheap,0.0,5.7721837441735255,1.7399515560435128,1.7060277550793401,1,306,,0.0,5.7721837441735255,1.7399515560435128,1.7060277550793401,1,308,,0.0,5.7721837441735255,1.7399515560435128,1.7060277550793401,1,7728fb9133b13c279a4e0b59d08ec16c0055129c,321,0.0,5.7721837441735255,1.7399515560435128,1.7060277550793401,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,309,idm,317,,0.0,2.2834239513755237,1.83649252674242,2.8884897753103678,1,319,,0.0,2.2834239513755237,1.83649252674242,2.8884897753103678,1,317,cheap,0.0,2.2834239513755237,1.83649252674242,2.8884897753103678,1,318,,0.0,2.2834239513755237,1.83649252674242,2.8884897753103678,1,317,,0.0,2.2834239513755237,1.83649252674242,2.8884897753103678,1,317,cheap,0.0,2.2834239513755237,1.83649252674242,2.8884897753103678,1,319,full,0.0,2.2834239513755237,1.83649252674242,2.8884897753103678,1,a626b1b812de802cb5a3fd6282d56662df95f03d,331,0.0,2.2834239513755237,1.83649252674242,2.8884897753103678,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,4,idm,36,,0.0,0.09081655092156354,0.8135589384279791,1.243294431478496,1,37,,0.0,0.09081655092156354,0.8135589384279791,1.243294431478496,1,35,,0.0,0.09081655092156354,0.8135589384279791,1.243294431478496,1,35,,0.0,0.09081655092156354,0.8135589384279791,1.243294431478496,1,37,,0.0,0.09081655092156354,0.8135589384279791,1.243294431478496,1,36,,0.0,0.09081655092156354,0.8135589384279791,1.243294431478496,1,37,,0.0,0.09081655092156354,0.8135589384279791,1.243294431478496,1,3deef39bc4669590d55399936c165331fb9488ce,37,0.0,0.09081655092156354,0.8135589384279791,1.243294431478496,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,17,idm,34,,0.0,0.09571706334549102,0.8007190681003075,1.219515185348828,1,36,,0.0,0.09571706334549102,0.8007190681003075,1.219515185348828,1,33,,0.0,0.09571706334549102,0.8007190681003075,1.219515185348828,1,32,,0.0,0.09571706334549102,0.8007190681003075,1.219515185348828,1,35,,0.0,0.09571706334549102,0.8007190681003075,1.219515185348828,1,34,,0.0,0.09571706334549102,0.8007190681003075,1.219515185348828,1,36,full,0.0,0.09571706334549102,0.8007190681003075,1.219515185348828,1,34d7c0a0236c9778ac819552695a10586ded516b,33,0.0,0.09571706334549102,0.8007190681003075,1.219515185348828,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,30,idm,32,,0.0,0.10568826890139706,0.7976825465790744,1.2142826877985695,1,35,,0.0,0.10568826890139706,0.7976825465790744,1.2142826877985695,1,31,,0.0,0.10568826890139706,0.7976825465790744,1.2142826877985695,1,32,,0.0,0.10568826890139706,0.7976825465790744,1.2142826877985695,1,34,,0.0,0.10568826890139706,0.7976825465790744,1.2142826877985695,1,32,cheap,0.0,0.10568826890139706,0.7976825465790744,1.2142826877985695,1,35,,0.0,0.10568826890139706,0.7976825465790744,1.2142826877985695,1,bfe900e790464b59bc29383dd1c65e5d77cb4a14,32,0.0,0.10568826890139706,0.7976825465790744,1.2142826877985695,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,43,idm,33,,0.0,0.09947260793151821,0.7867566957421095,1.19320203282041,1,35,,0.0,0.09947260793151821,0.7867566957421095,1.19320203282041,1,32,reference,0.0,0.09947260793151821,0.7867566957421095,1.19320203282041,1,32,reference,0.0,0.09947260793151821,0.7867566957421095,1.19320203282041,1,34,,0.0,0.09947260793151821,0.7867566957421095,1.19320203282041,1,33,cheap,0.0,0.09947260793151821,0.7867566957421095,1.19320203282041,1,35,full,0.0,0.09947260793151821,0.7867566957421095,1.19320203282041,1,41130ded651f3a04fba729dffc07fc3ecd3a1252,32,0.0,0.09947260793151821,0.7867566957421095,1.19320203282041,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,57,idm,34,,0.0,0.09963315698748473,0.7996349279439514,1.2181152253862404,1,37,,0.0,0.09963315698748473,0.7996349279439514,1.2181152253862404,1,31,,0.0,0.09963315698748473,0.7996349279439514,1.2181152253862404,1,31,cheap_nofp,0.0,0.09963315698748473,0.7996349279439514,1.2181152253862404,1,34,,0.0,0.09963315698748473,0.7996349279439514,1.2181152253862404,1,34,cheap,0.0,0.09963315698748473,0.7996349279439514,1.2181152253862404,1,37,full,0.0,0.09963315698748473,0.7996349279439514,1.2181152253862404,1,cba3bcd2e23bd978e379e6616504e6f7b362f354,32,0.0,0.09963315698748473,0.7996349279439514,1.2181152253862404,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,70,idm,33,,0.0,0.09118272583903933,0.811472422702792,1.2400018089335791,1,36,,0.0,0.09118272583903933,0.811472422702792,1.2400018089335791,1,32,,0.0,0.09118272583903933,0.811472422702792,1.2400018089335791,1,32,cheap_nofp,0.0,0.09118272583903933,0.811472422702792,1.2400018089335791,1,36,,0.0,0.09118272583903933,0.811472422702792,1.2400018089335791,1,33,cheap,0.0,0.09118272583903933,0.811472422702792,1.2400018089335791,1,36,full,0.0,0.09118272583903933,0.811472422702792,1.2400018089335791,1,f21a74616dad59c4b39ef2a660292284aeff0daf,33,0.0,0.09118272583903933,0.811472422702792,1.2400018089335791,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,83,idm,30,,0.0,0.09114543090757105,0.8023775520130259,1.2233279190357167,1,34,,0.0,0.09114543090757105,0.8023775520130259,1.2233279190357167,1,29,,0.0,0.09114543090757105,0.8023775520130259,1.2233279190357167,1,29,,0.0,0.09114543090757105,0.8023775520130259,1.2233279190357167,1,34,,0.0,0.09114543090757105,0.8023775520130259,1.2233279190357167,1,30,cheap,0.0,0.09114543090757105,0.8023775520130259,1.2233279190357167,1,34,,0.0,0.09114543090757105,0.8023775520130259,1.2233279190357167,1,e6aa92a7e447e5901916ff4e23882300eaa23cb7,30,0.0,0.09114543090757105,0.8023775520130259,1.2233279190357167,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,97,idm,33,,0.0,0.10677290442185329,0.808245329783158,1.2343215757079173,1,35,,0.0,0.10677290442185329,0.808245329783158,1.2343215757079173,1,31,,0.0,0.10677290442185329,0.808245329783158,1.2343215757079173,1,31,cheap_nofp,0.0,0.10677290442185329,0.808245329783158,1.2343215757079173,1,34,,0.0,0.10677290442185329,0.808245329783158,1.2343215757079173,1,33,cheap,0.0,0.10677290442185329,0.808245329783158,1.2343215757079173,1,35,full,0.0,0.10677290442185329,0.808245329783158,1.2343215757079173,1,5ea8fc18cd3d7396fe41efeda8a8259f0174b210,32,0.0,0.10677290442185329,0.808245329783158,1.2343215757079173,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,110,idm,34,,0.0,0.09782575969495264,0.7773869312283759,1.1766567211142962,1,36,,0.0,0.09782575969495264,0.7773869312283759,1.1766567211142962,1,32,,0.0,0.09782575969495264,0.7773869312283759,1.1766567211142962,1,32,cheap_nofp,0.0,0.09782575969495264,0.7773869312283759,1.1766567211142962,1,36,,0.0,0.09782575969495264,0.7773869312283759,1.1766567211142962,1,34,cheap,0.0,0.09782575969495264,0.7773869312283759,1.1766567211142962,1,36,full,0.0,0.09782575969495264,0.7773869312283759,1.1766567211142962,1,51a442ac61cfb2b4551494b3edba0874077cb3be,33,0.0,0.09782575969495264,0.7773869312283759,1.1766567211142962,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,123,idm,32,,0.0,0.09721199944224454,0.8135838929265093,1.2448457114376887,1,36,,0.0,0.09721199944224454,0.8135838929265093,1.2448457114376887,1,31,,0.0,0.09721199944224454,0.8135838929265093,1.2448457114376887,1,31,cheap_nofp,0.0,0.09721199944224454,0.8135838929265093,1.2448457114376887,1,34,,0.0,0.09721199944224454,0.8135838929265093,1.2448457114376887,1,32,cheap,0.0,0.09721199944224454,0.8135838929265093,1.2448457114376887,1,36,full,0.0,0.09721199944224454,0.8135838929265093,1.2448457114376887,1,f88d499dff43fe89da5a79c7aa8b751a87ee4154,32,0.0,0.09721199944224454,0.8135838929265093,1.2448457114376887,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,137,idm,33,,0.0,0.0987151398719852,0.8002667033158315,1.2194272583405636,1,35,,0.0,0.0987151398719852,0.8002667033158315,1.2194272583405636,1,32,,0.0,0.0987151398719852,0.8002667033158315,1.2194272583405636,1,32,cheap_nofp,0.0,0.0987151398719852,0.8002667033158315,1.2194272583405636,1,35,full,0.0,0.0987151398719852,0.8002667033158315,1.2194272583405636,1,33,cheap,0.0,0.0987151398719852,0.8002667033158315,1.2194272583405636,1,35,full,0.0,0.0987151398719852,0.8002667033158315,1.2194272583405636,1,1930932605947d0ed7c5b5fdcf873272c24a6396,33,0.0,0.0987151398719852,0.8002667033158315,1.2194272583405636,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,150,idm,34,,0.0,0.0949160771903264,0.8126584740854891,1.2432507198178593,1,36,,0.0,0.0949160771903264,0.8126584740854891,1.2432507198178593,1,33,,0.0,0.0949160771903264,0.8126584740854891,1.2432507198178593,1,33,cheap_nofp,0.0,0.0949160771903264,0.8126584740854891,1.2432507198178593,1,36,full,0.0,0.0949160771903264,0.8126584740854891,1.2432507198178593,1,34,cheap,0.0,0.0949160771903264,0.8126584740854891,1.2432507198178593,1,36,full,0.0,0.0949160771903264,0.8126584740854891,1.2432507198178593,1,4b57175cb2280805edb450d483380d37347d8f4d,35,0.0,0.0949160771903264,0.8126584740854891,1.2432507198178593,1,True
